37.238904404037,126.772944705213,27.59753939,,,,
37.238991414899,126.773002362324,27.33984639,,,,
37.239079285920,126.773060162842,27.57568937,,,,
37.239154560726,126.773109091094,27.5977587,,,,
37.239229722448,126.773158281271,27.25685256,,,,
37.239289230000,126.773197100000,27.56551533,,,,
37.239488130000,126.773327700000,28.49736407,,,,
37.239566940000,126.773378700000,27.51207724,,,,
37.239634500000,126.773423000000,27.68197705,,,,
37.239712220000,126.773476000000,27.37951064,,,,
37.239809740000,126.773539800000,27.97747153,,,,
37.239904130000,126.773602000000,23.0206572,,,,
37.239973150000,126.773646900000,5.330390747,,,,
37.240052730000,126.773700000000,-19.73446643,,,,
37.240090906891,126.773715040332,-37.17801607,,,,
37.240125789164,126.773716338502,-60.06188095,,,,
37.240156250509,126.773703411840,-59.23751976,,,,
37.240181603322,126.773677489208,-68.74442883,,,,
37.240202188183,126.773638265351,-69.99360215,,,,
37.240219867884,126.773597832747,-70.22431527,,,,
37.240238205759,126.773556915367,-59.78936824,,,,
37.240254505841,126.773521084488,-61.61390094,,,,
37.240271966513,126.773483377208,-84.85239399,,,,
37.240286229078,126.773452665026,-102.704646,,,,
37.240301013740,126.773419666203,-116.2297247,,,,
37.240327776922,126.773356566330,-129.5606583,,,,
37.240346990000,126.773301400000,-148.2847408,,,,
37.240349830000,126.773261800000,-151.3967098,,,,
37.240345020000,126.773235000000,-151.3096646,,,,
37.240335410000,126.773210500000,-157.5693635,,,,
37.240321270000,126.773189000000,-157.999357,,,,
37.240297180000,126.773170300000,-176.6733115,,,,
37.240223890000,126.773120100000,168.8479481,,,,
37.240146500000,126.773066900000,154.938048,,,,
37.240076300000,126.773030500000,137.2617245,,,,
37.240039060000,126.773011600000,120.6577968,,,,
37.240004820000,126.773009100000,119.1965168,,,,
37.239970090000,126.773017700000,129.1761297,,,,
37.239935360000,126.773038100000,157.4150956,,,,
37.239902620000,126.773076100000,-172.2754641,,,,
37.239872403654,126.773140474421,-158.8859737,,,,
37.239842830000,126.773202800000,-152.3699764,,,,
37.239817020008,126.773260044241,-152.271593,,,,
37.239793828094,126.773313089760,-153.242532,,,,
37.239769160000,126.773368400000,-153.628431,,,,
37.239753720000,126.773392200000,-151.1681322,,,,
37.239729030000,126.773405100000,-151.1982339,,,,
37.239706140000,126.773401200000,-152.6432953,,,,
37.239681400000,126.773389200000,-152.4874813,,,,
37.239598360000,126.773334600000,-154.0303635,,,,
37.239523390000,126.773285100000,0,,,,
37.239442390000,126.773233800000,,,,,
37.239364350000,126.773185200000,,,,,
37.239282060000,126.773128300000,,,,,
37.239183160000,126.773060000000,,,,,
37.239082990000,126.772994900000,,,,,
37.239009010000,126.772946500000,,,,,
37.238923690000,126.772894300000,,,,,
