37.23894231,126.7729746,27.11463308
37.23907897,126.7730625,26.17454841
37.23918793,126.7731298,27.05059597
37.23929438,126.773198,25.7529663
37.23939791,126.7732608,28.00917564
37.23949553,126.773326,26.90865407
37.23959385,126.7733887,27.94474802
37.23969987,126.7734593,27.3589373
37.23978746,126.7735163,27.48033123
37.23988668,126.7735811,28.67314542
37.23992084,126.7736045,29.84593083
37.23995341,126.773628,27.49720104
37.240021,126.7736722,29.16761228
37.2400596,126.7736993,23.19858959
37.24009731,126.7737196,1.99787979
37.24013592,126.7737213,-24.82934562
37.24016599,126.7737038,-40.19204479
37.24019203,126.7736762,-59.05895772
37.24020884,126.7736409,-62.1895835
37.24024207,126.7735618,-61.12259771
37.24027357,126.77349,-62.51645683
37.24030923,126.773404,-60.8571141
37.24034707,126.7733187,-74.47588835
37.24035736,126.7732722,-105.5545719
37.24034625,126.773222,-131.0817524
37.24031826,126.7731817,-150.4463175
37.24027833,126.7731532,-151.6192582
37.24020576,126.773104,-153.2978789
37.24013079,126.7730566,-157.6198658
37.240085,126.7730329,-161.3721376
37.24004505,126.773016,-174.071718
37.24000937,126.7730114,174.1303998
37.23997233,126.7730161,154.4400358
37.23994049,126.7730353,137.6897716
37.23991349,126.7730661,130.7515467
37.23988545,126.773107,118.6104607
37.23984806,126.7731931,117.6560679
37.23980631,126.7732932,118.3007568
37.23977803,126.7733592,130.7614544
37.23975184,126.7733973,162.299573
37.23972675,126.7734074,-172.405357
37.23970273,126.7734034,-155.3231378
37.23966323,126.7733806,-153.4349498
37.23960451,126.7733437,-153.0039021
37.2395194,126.7732892,-152.9753679
37.23940691,126.7732172,-154.0432591
37.23926982,126.7731333,-153.2703073
37.23910798,126.7730309,-151.2940485
37.23905908,126.7729973,0
