7, 0, 5.047767, 2.523883, 86.000000
7, 0, 5.005535, 2.502768, 86.000000
7, 0, 5.007563, 2.503782, 86.000000
7, 0, 5.043313, 2.521657, 86.000000
7, 0, 5.043313, 2.521657, 86.000000
7, 0, 5.026909, 2.513454, 86.000000
6, 0, 4.942567, 2.471284, 86.000000
6, 0, 4.942567, 2.471284, 86.000000
6, 0, 5.081845, 2.540923, 86.000000
6, 0, 4.938731, 2.469366, 86.000000
6, 0, 4.938731, 2.469366, 86.000000
6, 0, 4.935694, 2.467847, 86.000000
6, 0, 4.935694, 2.467847, 86.000000
6, 0, 5.011481, 2.505741, 86.000000
6, 0, 4.968492, 2.484246, 86.000000
6, 0, 4.968492, 2.484246, 86.000000
6, 0, 4.952717, 2.476358, 86.000000
6, 0, 4.936261, 2.468130, 86.000000
6, 0, 4.920845, 2.460422, 86.000000
6, 0, 4.818833, 2.409417, 86.000000
6, 0, 4.873453, 2.436726, 86.000000
6, 0, 4.825775, 2.412887, 86.000000
6, 0, 4.753635, 2.376818, 86.000000
6, 0, 4.708184, 2.354092, 86.000000
6, 0, 4.728703, 2.364352, 86.000000
6, 0, 4.606581, 2.303290, 86.000000
6, 0, 4.600882, 2.300441, 86.000000
6, 0, 4.702287, 2.351143, 86.000000
6, 0, 4.605296, 2.302648, 86.000000
6, 0, 4.588599, 2.294299, 86.000000
6, 0, 4.644861, 2.322430, 86.000000
6, 0, 4.389738, 2.194869, 86.000000
6, 0, 4.389738, 2.194869, 86.000000
6, 0, 4.614171, 2.307086, 86.000000
6, 0, 4.656637, 2.328319, 86.000000
6, 0, 4.639436, 2.319718, 86.000000
6, 0, 4.671820, 2.335910, 86.000000
6, 0, 4.651159, 2.325580, 86.000000
6, 0, 4.687836, 2.343918, 86.000000
6, 0, 4.720828, 2.360414, 86.000000
6, 0, 4.711212, 2.355606, 86.000000
6, 0, 4.556501, 2.278251, 86.000000
6, 0, 4.762243, 2.381121, 86.000000
6, 0, 4.862145, 2.431072, 86.000000
6, 0, 4.794483, 2.397241, 86.000000
6, 0, 4.850168, 2.425084, 86.000000
6, 0, 4.788307, 2.394153, 86.000000
6, 0, 4.860524, 2.430262, 86.000000
6, 0, 4.813929, 2.406965, 86.000000
6, 0, 4.852512, 2.426256, 86.000000
6, 0, 4.859293, 2.429646, 86.000000
6, 0, 4.800778, 2.400389, 86.000000
6, 0, 4.878360, 2.439180, 86.000000
6, 0, 4.920450, 2.460225, 86.000000
6, 0, 4.792496, 2.396248, 86.000000
6, 0, 4.824490, 2.412245, 86.000000
6, 0, 4.803592, 2.401796, 86.000000
6, 0, 4.862736, 2.431368, 86.000000
6, 0, 4.882359, 2.441180, 86.000000
6, 0, 4.883947, 2.441973, 86.000000
6, 0, 4.885598, 2.442799, 86.000000
6, 0, 4.867144, 2.433572, 86.000000
6, 0, 4.880072, 2.440036, 86.000000
6, 0, 4.838000, 2.419000, 86.000000
6, 0, 4.857770, 2.428885, 86.000000
6, 0, 4.904571, 2.452285, 86.000000
6, 0, 4.781057, 2.390528, 86.000000
6, 0, 4.868447, 2.434224, 86.000000
6, 0, 4.888043, 2.444021, 86.000000
6, 0, 4.699871, 2.349936, 86.000000
6, 0, 4.737376, 2.368688, 86.000000
6, 0, 4.804324, 2.402162, 86.000000
6, 0, 5.132804, 2.566402, 86.000000
6, 0, 5.195771, 2.597885, 86.000000
6, 0, 4.984385, 2.492192, 86.000000
6, 0, 4.596198, 2.298099, 86.000000
6, 0, 4.400149, 2.200075, 86.000000
6, 0, 4.125681, 2.062841, 87.000000
6, 0, 3.871891, 1.935945, 87.000000
6, 0, 3.902633, 1.951316, 87.000000
6, 0, 3.885917, 1.942958, 87.000000
6, 0, 3.849328, 1.924664, 87.000000
6, 0, 3.842759, 1.921379, 87.000000
6, 0, 3.927445, 1.963723, 87.000000
6, 0, 3.850952, 1.925476, 87.000000
6, 0, 3.860354, 1.930177, 87.000000
6, 0, 3.992174, 1.996087, 87.000000
6, 0, 3.992174, 1.996087, 87.000000
6, 0, 3.882790, 1.941395, 87.000000
6, 0, 3.903748, 1.951874, 87.000000
6, 0, 3.844359, 1.922179, 87.000000
6, 0, 3.856636, 1.928318, 87.000000
6, 0, 3.859379, 1.929690, 87.000000
6, 0, 3.858141, 1.929070, 87.000000
6, 0, 3.884975, 1.942488, 87.000000
6, 0, 3.836848, 1.918424, 87.000000
6, 0, 3.866016, 1.933008, 87.000000
6, 0, 3.901741, 1.950870, 87.000000
6, 0, 3.721346, 1.860673, 87.000000
6, 0, 3.925572, 1.962786, 87.000000
6, 0, 3.989562, 1.994781, 87.000000
6, 0, 3.967085, 1.983543, 87.000000
6, 0, 4.106525, 2.053263, 87.000000
6, 0, 3.936723, 1.968361, 87.000000
6, 0, 3.813071, 1.906535, 87.000000
6, 0, 3.784408, 1.892204, 87.000000
6, 0, 3.795954, 1.897977, 87.000000
6, 0, 3.935960, 1.967980, 87.000000
6, 0, 3.921222, 1.960611, 87.000000
6, 0, 3.999203, 1.999601, 87.000000
6, 0, 3.924660, 1.962330, 87.000000
6, 0, 3.989917, 1.994958, 87.000000
6, 0, 3.947939, 1.973969, 87.000000
6, 0, 4.023875, 2.011937, 87.000000
6, 0, 4.085379, 2.042690, 87.000000
6, 0, 4.493446, 2.246723, 86.000000
6, 0, 4.539899, 2.269949, 86.000000
6, 0, 4.448336, 2.224168, 86.000000
6, 0, 4.605940, 2.302970, 86.000000
