7, 0, -9.657180, -4.828590, 116.000000
7, 0, -9.659520, -4.829760, 116.000000
7, 0, -9.658575, -4.829288, 116.000000
7, 0, -9.658714, -4.829357, 116.000000
7, 0, -9.659360, -4.829680, 116.000000
7, 0, -9.660099, -4.830049, 116.000000
7, 0, -9.660099, -4.830049, 116.000000
7, 0, -9.660853, -4.830427, 116.000000
7, 0, -9.659458, -4.829729, 116.000000
7, 0, -9.659458, -4.829729, 116.000000
7, 0, -9.661103, -4.830552, 116.000000
7, 0, -9.522084, -4.761042, 116.000000
7, 0, -9.522084, -4.761042, 116.000000
7, 0, -9.592056, -4.796028, 116.000000
7, 0, -9.592389, -4.796194, 116.000000
7, 0, -9.592389, -4.796194, 116.000000
7, 0, -9.661075, -4.830538, 116.000000
7, 0, -9.661075, -4.830538, 116.000000
7, 0, -9.591523, -4.795761, 116.000000
7, 0, -9.591551, -4.795775, 116.000000
7, 0, -9.525164, -4.762582, 116.000000
7, 0, -9.591812, -4.795906, 116.000000
7, 0, -9.593734, -4.796867, 116.000000
7, 0, -9.663624, -4.831812, 116.000000
7, 0, -9.659111, -4.829555, 116.000000
7, 0, -9.658527, -4.829263, 116.000000
8, 0, 173.340156, 86.670078, 50.000000
8, 0, 173.257748, 86.628874, 50.000000
8, 0, 173.129273, 86.564636, 50.000000
8, 0, 172.922103, 86.461052, 50.000000
8, 0, 172.887239, 86.443619, 50.000000
8, 0, 172.917842, 86.458921, 50.000000
8, 0, 172.677267, 86.338633, 50.000000
8, 0, 172.614212, 86.307106, 50.000000
8, 0, 172.509255, 86.254628, 50.000000
8, 0, 172.464873, 86.232437, 50.000000
8, 0, 172.429437, 86.214718, 50.000000
8, 0, 172.261908, 86.130954, 50.000000
8, 0, 172.196511, 86.098256, 50.000000
9, 0, 172.156665, 86.078333, 50.000000
8, 0, 172.099172, 86.049586, 50.000000
9, 0, 171.981675, 85.990838, 50.000000
8, 0, 171.986554, 85.993277, 50.000000
8, 0, 171.941215, 85.970608, 50.000000
8, 0, -8.159317, -4.079658, 118.000000
8, 0, -8.180750, -4.090375, 118.000000
8, 0, -8.180750, -4.090375, 118.000000
8, 0, -8.231633, -4.115817, 118.000000
8, 0, -8.262462, -4.131231, 118.000000
8, 0, -8.262716, -4.131358, 118.000000
8, 0, -8.276235, -4.138118, 118.000000
8, 0, -8.311063, -4.155531, 118.000000
8, 0, -8.307949, -4.153975, 118.000000
8, 0, -8.336864, -4.168432, 118.000000
8, 0, -8.350995, -4.175498, 118.000000
8, 0, -8.337843, -4.168922, 118.000000
8, 0, -8.345675, -4.172838, 118.000000
8, 0, -8.345675, -4.172838, 118.000000
8, 0, -8.336682, -4.168341, 118.000000
8, 0, -8.325826, -4.162913, 118.000000
8, 0, -8.338670, -4.169335, 118.000000
8, 0, -8.346784, -4.173392, 118.000000
8, 0, -8.319895, -4.159947, 118.000000
8, 0, -8.285873, -4.142936, 118.000000
8, 0, -8.303787, -4.151893, 118.000000
8, 0, -8.314272, -4.157136, 118.000000
8, 0, -8.278538, -4.139269, 118.000000
8, 0, -8.279191, -4.139595, 118.000000
9, 0, -8.283959, -4.141979, 118.000000
8, 0, -8.228511, -4.114256, 118.000000
8, 0, -8.160329, -4.080164, 118.000000
8, 0, -8.180485, -4.090242, 118.000000
8, 0, -8.190745, -4.095373, 118.000000
9, 0, -8.107963, -4.053982, 118.000000
9, 0, -8.107963, -4.053982, 118.000000
8, 0, -7.983540, -3.991770, 118.000000
9, 0, -8.297069, -4.148534, 118.000000
9, 0, -8.297069, -4.148534, 118.000000
9, 0, -8.079002, -4.039501, 118.000000
9, 0, -8.009631, -4.004816, 118.000000
9, 0, -8.242514, -4.121257, 118.000000
9, 0, -8.054367, -4.027184, 118.000000
9, 0, -7.975473, -3.987737, 118.000000
9, 0, -7.957883, -3.978942, 118.000000
8, 0, -7.806484, -3.903242, 118.000000
9, 0, -7.931160, -3.965580, 118.000000
8, 0, -7.666920, -3.833460, 119.000000
8, 0, -7.538846, -3.769423, 119.000000
9, 0, -7.501755, -3.750877, 119.000000
8, 0, -7.470826, -3.735413, 119.000000
8, 0, -7.387896, -3.693948, 119.000000
8, 0, -7.432606, -3.716303, 119.000000
8, 0, -7.274836, -3.637418, 119.000000
8, 0, -6.864478, -3.432239, 120.000000
8, 0, -6.523770, -3.261885, 120.000000
8, 0, -6.087452, -3.043726, 121.000000
8, 0, -5.692583, -2.846291, 121.000000
7, 0, -7.631039, -3.815519, 119.000000
7, 0, -7.576137, -3.788069, 119.000000
6, 0, 2.812212, 1.406106, 125.000000
6, 0, 3.076746, 1.538373, 125.000000
6, 0, 3.372729, 1.686364, 125.000000
6, 0, 3.706474, 1.853237, 124.000000
7, 0, 57.483471, 28.741735, 50.000000
7, 0, 58.215490, 29.107745, 50.000000
8, 0, 58.591857, 29.295929, 50.000000
6, 0, -132.077587, -66.038794, 50.000000
6, 0, -138.840171, -69.420085, 50.000000
6, 0, -143.023542, -71.511771, 50.000000
6, 0, -147.083234, -73.541617, 50.000000
6, 0, -149.921017, -74.960508, 50.000000
6, 0, -150.727638, -75.363819, 50.000000
6, 0, -152.095371, -76.047685, 50.000000
7, 0, -153.335702, -76.667851, 50.000000
6, 0, 8.116028, 4.058014, 118.000000
6, 0, 8.109169, 4.054585, 118.000000
6, 0, 8.210346, 4.105173, 118.000000
5, 0, 8.571015, 4.285508, 117.000000
5, 0, 8.862465, 4.431233, 117.000000
5, 0, 9.254460, 4.627230, 116.000000
7, 0, 9.679092, 4.839546, 116.000000
6, 0, 10.086673, 5.043337, 115.000000
6, 0, 10.443031, 5.221516, 115.000000
6, 0, 10.545849, 5.272924, 114.000000
6, 0, 10.596437, 5.298219, 114.000000
7, 0, 10.840268, 5.420134, 114.000000
6, 0, 10.833054, 5.416527, 114.000000
6, 0, 10.825635, 5.412818, 114.000000
6, 0, 10.889395, 5.444698, 114.000000
6, 0, 11.007734, 5.503867, 114.000000
5, 0, 10.737832, 5.368916, 114.000000
6, 0, 10.785825, 5.392912, 114.000000
6, 0, 10.718706, 5.359353, 114.000000
7, 0, 10.585561, 5.292781, 114.000000
5, 0, 10.438396, 5.219198, 115.000000
6, 0, 10.429145, 5.214572, 115.000000
6, 0, 10.362553, 5.181276, 115.000000
7, 0, 10.279832, 5.139916, 115.000000
7, 0, 10.214144, 5.107072, 115.000000
6, 0, 10.151822, 5.075911, 115.000000
7, 0, 10.143561, 5.071781, 115.000000
6, 0, 10.068239, 5.034119, 115.000000
6, 0, 10.004911, 5.002455, 115.000000
6, 0, 9.939249, 4.969625, 115.000000
6, 0, 9.999775, 4.999887, 115.000000
7, 0, 10.126773, 5.063386, 115.000000
7, 0, 10.253897, 5.126949, 115.000000
7, 0, 10.406661, 5.203330, 115.000000
7, 0, 9.639241, 4.819621, 116.000000
7, 0, 9.964242, 4.982121, 115.000000
7, 0, 9.920305, 4.960153, 115.000000
7, 0, 10.258599, 5.129300, 115.000000
6, 0, 9.792025, 4.896013, 116.000000
6, 0, 9.322209, 4.661104, 116.000000
7, 0, 9.254644, 4.627322, 116.000000
8, 0, 9.373255, 4.686628, 116.000000
8, 0, 9.322921, 4.661461, 116.000000
8, 0, 9.098848, 4.549424, 117.000000
8, 0, 9.230135, 4.615068, 116.000000
8, 0, 8.966502, 4.483251, 117.000000
8, 0, 8.775449, 4.387725, 117.000000
9, 0, 8.924455, 4.462227, 117.000000
9, 0, 8.600220, 4.300110, 117.000000
9, 0, 8.367466, 4.183733, 118.000000
9, 0, 8.191858, 4.095929, 118.000000
9, 0, 8.395454, 4.197727, 118.000000
9, 0, 7.734875, 3.867437, 118.000000
9, 0, 7.178066, 3.589033, 119.000000
8, 0, -22.492333, -11.246167, 97.000000
8, 0, -23.327083, -11.663542, 96.000000
8, 0, -25.032931, -12.516466, 94.000000
7, 0, -3.776759, -1.888380, 124.000000
7, 0, -4.078499, -2.039249, 124.000000
7, 0, -4.312412, -2.156206, 123.000000
7, 0, -5.142138, -2.571069, 122.000000
7, 0, -5.595089, -2.797545, 122.000000
7, 0, -5.959565, -2.979783, 121.000000
6, 0, -5.602973, -2.801486, 121.000000
6, 0, -5.470789, -2.735395, 122.000000
6, 0, -5.118543, -2.559272, 122.000000
6, 0, -4.736108, -2.368054, 123.000000
6, 0, -4.569554, -2.284777, 123.000000
6, 0, -4.567693, -2.283847, 123.000000
6, 0, -4.547604, -2.273802, 123.000000
6, 0, -4.724686, -2.362343, 123.000000
6, 0, -4.486132, -2.243066, 123.000000
7, 0, -4.419209, -2.209605, 123.000000
7, 0, -4.179241, -2.089621, 124.000000
7, 0, -4.480915, -2.240458, 123.000000
8, 0, -4.071167, -2.035583, 124.000000
8, 0, -4.296933, -2.148466, 123.000000
8, 0, -3.961734, -1.980867, 124.000000
8, 0, -4.073644, -2.036822, 124.000000
7, 0, -17.834269, -8.917135, 104.000000
7, 0, -18.360263, -9.180132, 103.000000
7, 0, -18.253891, -9.126946, 103.000000
7, 0, -18.433532, -9.216766, 103.000000
6, 0, -19.303329, -9.651665, 102.000000
7, 0, -19.445504, -9.722752, 102.000000
7, 0, -20.001430, -10.000715, 101.000000
7, 0, -20.110465, -10.055233, 101.000000
7, 0, -21.118309, -10.559155, 99.000000
7, 0, -21.004243, -10.502121, 99.000000
6, 0, -7.998156, -3.999078, 118.000000
6, 0, -7.608966, -3.804483, 119.000000
6, 0, -5.970762, -2.985381, 121.000000
6, 0, -4.073819, -2.036910, 124.000000
6, 0, -2.259836, -1.129918, 126.000000
7, 0, -2.618756, -1.309378, 126.000000
7, 0, -1.398856, -0.699428, 128.000000
6, 0, 8.253202, 4.126601, 118.000000
6, 0, 8.695551, 4.347775, 117.000000
5, 0, 10.001983, 5.000991, 115.000000
5, 0, 10.651361, 5.325681, 114.000000
6, 0, 11.162566, 5.581283, 114.000000
6, 0, 11.448742, 5.724371, 113.000000
7, 0, 11.917553, 5.958776, 112.000000
7, 0, 12.677616, 6.338808, 111.000000
